chr1	72629098	72629098	72861709	232611	201366	0.354078895328
chr1	72861896	72861896	73104813	242917	200065	0.350352793947
chr1	73104839	73104839	73339978	235139	200011	0.350433784129
chr1	73339980	73339980	73571999	232019	200673	0.346952848892
chr1	73572011	73572011	73801385	229374	201381	0.357235967302
chr1	73801388	73801388	74026357	224969	200600	0.358034404587
chr1	74026359	74026359	74267271	240912	200722	0.343721592442
chr1	74267273	74267273	74495627	228354	200374	0.364533292461
chr1	74495642	74495642	74715822	220180	201066	0.374337476894
chr1	74715842	74715842	74970026	254184	200459	0.373649113834
chr1	74970029	74970029	75215949	245920	200633	0.375165195327
chr1	75215951	75215951	75466898	250947	200000	0.372025280138
chr1	75466900	75466900	75729260	262360	200702	0.377735257908
chr1	75729303	75729303	75999841	270538	200286	0.379449912952
chr1	75999846	75999846	76227016	227170	200007	0.402269655898
chr1	76227024	76227024	76445393	218369	200144	0.380881073408
chr1	76445405	76445405	76677046	231641	201250	0.37823020005
chr1	76677062	76677062	76908158	231096	202038	0.388118409153
chr1	76908160	76908160	77149820	241660	200061	0.384650398699
chr1	77149853	77149853	77388554	238701	200116	0.37413595194
chr1	77388575	77388575	77629289	240714	201667	0.395878943979
chr1	77629291	77629291	77904952	275661	200222	0.397280002322
chr1	77904955	77904955	78152135	247180	200125	0.383629809735
chr1	78152138	78152138	78420239	268101	200897	0.383909855204
chr1	78420241	78420241	78655887	235646	200708	0.367706781754
chr1	78655894	78655894	78892194	236300	200928	0.369152056064
chr1	78892197	78892197	79118113	225916	201326	0.34794194328
chr1	79118116	79118116	79347076	228960	200028	0.354055930923
chr1	79347078	79347078	79587039	239961	200027	0.360232036739
chr1	79587041	79587041	79821247	234206	202599	0.352871605033
chr1	79821251	79821251	80065633	244382	200716	0.358875208177
chr1	80065635	80065635	80303945	238310	202224	0.356827842609
chr1	80303947	80303947	80543517	239570	201741	0.345016717382
chr1	80543521	80543521	80774627	231106	200295	0.346540779812
chr1	80774653	80774653	81007331	232678	201815	0.354961126702
chr1	81007339	81007339	81231992	224653	200041	0.359526204742
chr1	81231995	81231995	81456211	224216	200224	0.372491827114
chr1	81456213	81456213	81686334	230121	200021	0.384604687948
chr1	81686579	81686579	81916988	230409	200178	0.359797751834
chr1	81916990	81916990	82145463	228473	200132	0.363967015941
chr1	82145465	82145465	82375711	230246	200171	0.372973372074
chr1	82375713	82375713	82599631	223918	200458	0.361407473238
chr1	82599633	82599633	82817450	217817	200008	0.355145121156
chr1	82817452	82817452	83040787	223335	200259	0.367531432461
chr1	83040789	83040789	83516949	476160	200022	0.366678497399
chr1	83516956	83516956	83744345	227389	200020	0.393258278728
chr1	83744347	83744347	83962633	218286	201568	0.368986700995
chr1	83962637	83962637	84198722	236085	201227	0.360474572825
chr1	84198724	84198724	84433088	234364	200506	0.387173852751
chr1	84433090	84433090	84676707	243617	200271	0.386892594143
chr1	84676780	84676780	84900981	224201	200065	0.413609156029
chr1	84901009	84901009	85146066	245057	200157	0.399227937876
chr1	85146070	85146070	85381346	235276	200034	0.397017132996
chr1	85381359	85381359	85636198	254839	200158	0.402374038612
chr1	85636201	85636201	85899939	263738	200570	0.367829558768
chr1	85899941	85899941	86150462	250521	200644	0.361249710604
chr1	86150468	86150468	86394228	243760	200031	0.374383104762
chr1	86394367	86394367	86642965	248598	201604	0.392640356558
chr1	86643111	86643111	86914672	271561	201401	0.391619593316
chr1	86914683	86914683	87150077	235394	201071	0.383028526519
chr1	87150079	87150079	87363584	213505	200450	0.416569089393
chr1	87363588	87363588	87614035	250447	200694	0.392923880406
chr1	87614039	87614039	87836393	222354	200253	0.385122889074
chr1	87836403	87836403	88053307	216904	200484	0.374449643853
chr1	88053312	88053312	88271708	218396	201475	0.37277526706
chr1	88271710	88271710	88499777	228067	200423	0.374326955119
chr1	88499795	88499795	88740369	240574	200201	0.377000935259
chr1	88740392	88740392	88997042	256650	200039	0.385484568539
chr1	88997047	88997047	89274615	277568	200080	0.385277174324
chr1	89274624	89274624	89552941	278317	202064	0.395633771441
chr1	89552943	89552943	89787198	234255	200382	0.399029267127
chr1	89787202	89787202	90021034	233832	201869	0.406683402257
chr1	90021036	90021036	90276567	255531	201237	0.388964982859
chr1	90276569	90276569	90507868	231299	200091	0.37850843061
chr1	90507870	90507870	90737461	229591	200004	0.388036168508
chr1	90737467	90737467	90971154	233687	200008	0.392442059498
chr1	90971157	90971157	91252389	281232	200043	0.406360562238
chr1	91252400	91252400	91529726	277326	200273	0.379194957577
chr1	91529731	91529731	91761760	232029	200652	0.423363358186
chr1	91761773	91761773	92027560	265787	200018	0.420319954249
chr1	92027562	92027562	92292262	264700	201638	0.385366885656
chr1	92292273	92292273	92571171	278898	200566	0.401772684735
chr1	92571176	92571176	92851255	280079	200081	0.388906740931
chr1	92851371	92851371	93115304	263933	200609	0.401850462616
chr1	93115309	93115309	93368939	253630	200219	0.374457380998
chr1	93368941	93368941	93624921	255980	200480	0.406080920068
chr1	93625015	93625015	93869815	244800	200129	0.443168124313
chr1	93869818	93869818	94106539	236721	201173	0.429296812295
chr1	94106548	94106548	94345492	238944	200368	0.401494067672
chr1	94345497	94345497	94601801	256304	201058	0.397900938335
chr1	94601804	94601804	94835911	234107	200269	0.424381054898
chr1	94835913	94835913	95073091	237178	200032	0.420602161237
chr1	95073128	95073128	95324523	251395	203728	0.391907588028
chr1	95324526	95324526	95556319	231793	202533	0.389060976557
chr1	95556323	95556323	95783048	226725	200324	0.381703024796
chr1	95783051	95783051	96016531	233480	201713	0.358303245232
chr1	96016538	96016538	96257623	241085	200971	0.374804011846
chr1	96257701	96257701	96507028	249327	200113	0.369284637105
chr1	96507030	96507030	96758559	251529	200225	0.380085874448
chr1	96758564	96758564	96991812	233248	201783	0.369815090311
chr1	96991814	96991814	97215163	223349	200213	0.367911349899
chr1	97215166	97215166	97452726	237560	200012	0.356632612255
chr1	97452729	97452729	97675741	223012	200013	0.349091756983
chr1	97675743	97675743	97892188	216445	200085	0.339022204153
chr1	97892192	97892192	98105022	212830	201359	0.352876225738
chr1	98105024	98105024	98337379	232355	200227	0.358734011603
chr1	98337384	98337384	98565601	228217	200959	0.362938067988
chr1	98565604	98565604	98813356	247752	200351	0.366921893983
chr1	98813358	98813358	99040948	227590	200008	0.371723837937
chr1	99040959	99040959	99282484	241525	200598	0.369695188096
chr1	99282487	99282487	99532053	249566	200343	0.370698049021
chr1	99532055	99532055	99761098	229043	200131	0.378425106093
chr1	99761101	99761101	100023721	262620	200493	0.387090141306
chr1	100023793	100023793	100280717	256924	200102	0.381021698939
chr1	100280765	100280765	100517527	236762	200742	0.390191879643
chr1	100517530	100517530	100771323	253793	200098	0.383708834724
chr1	100771325	100771325	101018057	246732	200226	0.371750029384
chr1	101018060	101018060	101252437	234377	201680	0.379591941223
chr1	101252679	101252679	101497354	244675	200053	0.397730059344
chr1	101497371	101497371	101731043	233672	200162	0.364295404262
chr1	101731049	101731049	101952645	221596	200397	0.349932535188
chr1	101952647	101952647	102188551	235904	201479	0.353040418813
chr1	102188556	102188556	102425185	236629	200392	0.340256941216
chr1	102425187	102425187	102674852	249665	200409	0.353239928545
chr1	102674877	102674877	102921950	247073	201239	0.350259436444
chr1	102921952	102921952	103154154	232202	200006	0.336998229997
chr1	103154161	103154161	103398826	244665	201464	0.344297940866
chr1	103398830	103398830	103795934	397104	200005	0.354553581546
chr1	103795968	103795968	104037756	241788	200289	0.34069788121
chr1	104037758	104037758	104277097	239339	201307	0.358310353472
chr1	104277100	104277100	104521942	244842	201042	0.352732158975
chr1	104522154	104522154	104769231	247077	200553	0.348428431507
chr1	104769233	104769233	105024472	255239	200112	0.347269236797
chr1	105024474	105024474	105270205	245731	200022	0.342633438054
chr1	105270208	105270208	105503984	233776	200026	0.339806738901
chr1	105503988	105503988	105738201	234213	200045	0.338250488869
chr1	105738203	105738203	105988193	249990	200025	0.353960742587
chr1	105988195	105988195	106219815	231620	200247	0.347887281378
chr1	106219817	106219817	106458074	238257	200715	0.350506593693
chr1	106458078	106458078	106698950	240872	200035	0.36189195136
chr1	106698957	106698957	106928979	230022	200498	0.354338479196
chr1	106928992	106928992	107157652	228660	200733	0.371611249841
chr1	107157654	107157654	107378192	220538	200903	0.369517409619
chr1	107378194	107378194	107597205	219011	201013	0.394544591164
chr1	107597230	107597230	107826189	228959	200174	0.369558001398
chr1	107826201	107826201	108057433	231232	200846	0.394554410486
chr1	108057443	108057443	108524284	466841	200027	0.396673821121
chr1	108524287	108524287	108774229	249942	200215	0.403195928672
chr1	108774235	108774235	109032221	257986	200138	0.402733471066
chr1	109032270	109032270	109300734	268464	200549	0.476859180899
chr1	109300740	109300740	109545218	244478	202698	0.449760511128
chr1	109545221	109545221	109809588	264367	200090	0.465464806633
chr1	109809594	109809594	110051470	241876	201572	0.45417298875
chr1	110051477	110051477	110262086	210609	200327	0.510749726984
chr1	110262088	110262088	110499108	237020	200032	0.451997924235
chr1	110499110	110499110	110715738	216628	200024	0.446519164101
chr1	110715741	110715741	110961950	246209	200250	0.389606433532
chr1	110961953	110961953	111224262	262309	200080	0.390568411422
chr1	111224265	111224265	111470959	246694	200367	0.411431119398
chr1	111470961	111470961	111713608	242647	200440	0.402962315783
chr1	111713610	111713610	111926906	213296	200394	0.467188943117
chr1	111926909	111926909	112145576	218667	201661	0.450710666398
chr1	112145593	112145593	112398653	253060	201036	0.431192479284
chr1	112398660	112398660	112658556	259896	200267	0.406876570334
chr1	112658559	112658559	112952256	293697	200669	0.460867966414
chr1	112952271	112952271	113237545	285274	200289	0.432298659189
chr1	113237547	113237547	113488306	250759	200017	0.388255702664
chr1	113488309	113488309	113759411	271102	200414	0.377863763957
chr1	113759414	113759414	114004634	245220	201770	0.404745107474
chr1	114004636	114004636	114238700	234064	200576	0.455356418089
chr1	114238706	114238706	114492181	253475	200154	0.402886269311
chr1	114492188	114492188	114746264	254076	200652	0.401413744652
chr1	114746266	114746266	115008008	261742	200014	0.36940051883
chr1	115008078	115008078	115244027	235949	202903	0.416732358551
chr1	115244066	115244066	115466955	222889	200961	0.421050742519
chr1	115466958	115466958	115715358	248400	201741	0.430718877943
chr1	115715363	115715363	115945634	230271	200508	0.40545528766
chr1	115945651	115945651	116187489	241838	200005	0.405687254744
chr1	116187504	116187504	116412709	225205	200188	0.423145919736
chr1	116412715	116412715	116680161	267446	200001	0.445445265791
chr1	116680174	116680174	116924131	243957	200235	0.437739282991
chr1	116924169	116924169	117154302	230133	200353	0.423288171239
chr1	117154305	117154305	117408129	253824	200662	0.411283364523
chr1	117408133	117408133	117636735	228602	200116	0.399369212128
chr1	117636738	117636738	117883689	246951	200657	0.413869901843
chr1	117883700	117883700	118110891	227191	200964	0.371791260256
chr1	118110903	118110903	118344427	233524	201230	0.387637297934
chr1	118344429	118344429	118601699	257270	200758	0.368584100035
chr1	118601701	118601701	118871086	269385	200698	0.370620596468
chr1	118871089	118871089	119096737	225648	200311	0.411284783004
chr1	119096758	119096758	119351190	254432	200000	0.405481993295
chr1	119351195	119351195	119629479	278284	201155	0.427565265825
chr1	119629481	119629481	119867884	238403	201044	0.425223570074
chr1	119868022	119868022	121167577	1299555	200011	0.408631101699
chr1	121167580	121167580	125078509	3910929	200009	0.399632376787
chr1	125078579	125078579	144551798	19473219	200131	0.417565298704
chr1	144551850	144551850	145881938	1330088	200119	0.425493331649
chr1	145882236	145882236	147028786	1146550	200035	0.422212356886
chr1	147028818	147028818	147297507	268689	200569	0.407387695858
